Days for shipping (real),Days for shipment (scheduled),Delivery Status,Customer Segment,Latitude,Longitude,Order City,order date (DateOrders),Order Item Id,Order Item Quantity,Order State,shipping date (DateOrders),Shipping Mode,User ID,Admin Recomended Slots/Previous Optimized Delivered Slots,Parcel Delivered in This Slot,Machine Prediction
2,1,Late delivery,Home Office,18.24754334,-66.0253067,Delhi,2/14/2016 20:16,70241,1,Delhi,2/16/2016 20:16,First Class,376,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Home Office,18.24754334,-66.0253067,Delhi,2/14/2016 20:16,70238,1,Delhi,2/16/2016 20:16,First Class,376,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Home Office,18.24754334,-66.0253067,Delhi,2/14/2016 20:16,70239,3,Delhi,2/16/2016 20:16,First Class,376,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Home Office,18.24754334,-66.0253067,Delhi,2/14/2016 20:16,70240,1,Delhi,2/16/2016 20:16,First Class,376,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,18.24751091,-66.02523804,Visakhapatnam,3/13/2016 20:14,75009,5,Andhra Pradesh,3/19/2016 20:14,Standard Class,387,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,18.24751091,-66.02523804,Visakhapatnam,3/13/2016 20:14,75010,1,Andhra Pradesh,3/19/2016 20:14,Standard Class,387,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Consumer,18.24751091,-66.02523804,Visakhapatnam,3/13/2016 20:14,75008,3,Andhra Pradesh,3/19/2016 20:14,Standard Class,387,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Corporate,18.24760056,-66.02527618,Mumbai,2/20/2016 19:33,71296,2,Maharashtra,2/22/2016 19:33,Second Class,400,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Corporate,18.24760056,-66.02527618,Mumbai,2/20/2016 19:33,71295,1,Maharashtra,2/22/2016 19:33,Second Class,400,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,2,Shipping on time,Corporate,18.24760056,-66.02527618,Mumbai,2/20/2016 19:33,71293,1,Maharashtra,2/22/2016 19:33,Second Class,400,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,2,Shipping on time,Corporate,18.24760056,-66.02527618,Mumbai,2/20/2016 19:33,71294,3,Maharashtra,2/22/2016 19:33,Second Class,400,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Consumer,18.22758293,-66.04355621,Jamshedpur,2/23/2016 23:14,71844,2,Jharkhand,2/26/2016 23:14,Standard Class,404,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.22758293,-66.04355621,Jamshedpur,2/23/2016 23:14,71846,2,Jharkhand,2/26/2016 23:14,Standard Class,404,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.22758293,-66.04355621,Jamshedpur,2/23/2016 23:14,71843,5,Jharkhand,2/26/2016 23:14,Standard Class,404,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.22758293,-66.04355621,Jamshedpur,2/23/2016 23:14,71845,1,Jharkhand,2/26/2016 23:14,Standard Class,404,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
0,0,Shipping on time,Consumer,36.03313446,-79.79693604,Varanasi,3/13/2016 1:39,74897,4,Uttar Pradesh,3/13/2016 13:39,Same Day,409,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Consumer,36.03313446,-79.79693604,Patiala,3/12/2015 21:15,57786,1,Punyab,8/12/2015 21:15,Second Class,409,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
0,0,Shipping on time,Consumer,36.03313446,-79.79693604,Varanasi,3/13/2016 1:39,74896,5,Uttar Pradesh,3/13/2016 13:39,Same Day,409,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
0,0,Shipping on time,Consumer,36.03313446,-79.79693604,Varanasi,3/13/2016 1:39,74895,4,Uttar Pradesh,3/13/2016 13:39,Same Day,409,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Corporate,18.22758865,-66.04354096,Jaipur,3/1/2016 22:05,63173,1,Rajastan,9/1/2016 22:05,Standard Class,427,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Corporate,18.22758865,-66.04354096,Jaipur,3/1/2016 22:05,63175,1,Rajastan,9/1/2016 22:05,Standard Class,427,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Corporate,18.22758865,-66.04354096,Jaipur,3/1/2016 22:05,63174,2,Rajastan,9/1/2016 22:05,Standard Class,427,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Corporate,18.22758865,-66.04354096,Jaipur,3/1/2016 22:05,63172,4,Rajastan,9/1/2016 22:05,Standard Class,427,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,41.44664383,-82.70783997,Bangalore,12/21/2015 5:06,60694,5,Karnataka,12/23/2015 5:06,Standard Class,431,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,41.44664383,-82.70783997,Bangalore,12/21/2015 5:06,60693,1,Karnataka,12/23/2015 5:06,Standard Class,431,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Consumer,18.22759628,-66.04355621,Raipur,2/19/2016 8:52,71034,1,Uttarakhand,2/22/2016 8:52,Standard Class,439,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Consumer,18.22759628,-66.04355621,Raipur,2/19/2016 8:52,71035,2,Uttarakhand,2/22/2016 8:52,Standard Class,439,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Consumer,18.22759628,-66.04355621,Raipur,2/19/2016 8:52,71036,3,Uttarakhand,2/22/2016 8:52,Standard Class,439,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,38.84942627,-104.9264526,Anantapur,11/18/2015 17:14,55130,2,Andhra Pradesh,11/24/2015 17:14,Standard Class,455,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,38.84942627,-104.9264526,Anantapur,11/18/2015 17:14,55129,2,Andhra Pradesh,11/24/2015 17:14,Standard Class,455,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,1,Late delivery,Consumer,35.81321335,-78.87046814,Hubli,11/16/2015 11:38,54735,1,Karnataka,11/18/2015 11:38,First Class,464,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,1,Late delivery,Consumer,35.81321335,-78.87046814,Hubli,11/16/2015 11:38,54736,4,Karnataka,11/18/2015 11:38,First Class,464,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,35.81321335,-78.87046814,Hubli,11/16/2015 11:38,54737,1,Karnataka,11/18/2015 11:38,First Class,464,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,29.54194069,-95.60385132,Durg,11/13/2015 14:58,54260,2,Chhattisgarh,11/15/2015 14:58,Standard Class,532,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,29.54194069,-95.60385132,Durg,11/13/2015 14:58,54262,2,Chhattisgarh,11/15/2015 14:58,Standard Class,532,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,29.54194069,-95.60385132,Durg,11/13/2015 14:58,54261,1,Chhattisgarh,11/15/2015 14:58,Standard Class,532,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,29.54194069,-95.60385132,Durg,11/13/2015 14:58,54263,1,Chhattisgarh,11/15/2015 14:58,Standard Class,532,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,18.35910034,-66.07789612,Jhansi,7/3/2016 5:10,73925,1,Uttar Pradesh,9/3/2016 5:10,Second Class,551,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,2,Shipping on time,Consumer,18.35910034,-66.07789612,Jhansi,7/3/2016 5:10,73924,1,Uttar Pradesh,9/3/2016 5:10,Second Class,551,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,2,Shipping on time,Consumer,18.35910034,-66.07789612,Jhansi,7/3/2016 5:10,73927,1,Uttar Pradesh,9/3/2016 5:10,Second Class,551,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,2,Shipping on time,Consumer,18.35910034,-66.07789612,Jhansi,7/3/2016 5:10,73926,1,Uttar Pradesh,9/3/2016 5:10,Second Class,551,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,40.20003891,-77.24391937,Kanpur,4/2/2016 16:26,68576,1,Uttar Pradesh,6/2/2016 16:26,Standard Class,558,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Consumer,40.20003891,-77.24391937,Kanpur,4/2/2016 16:26,68575,4,Uttar Pradesh,6/2/2016 16:26,Standard Class,558,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,40.20003891,-77.24391937,Kanpur,4/2/2016 16:26,68574,2,Uttar Pradesh,6/2/2016 16:26,Standard Class,558,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,40.20003891,-77.24391937,Kanpur,4/2/2016 16:26,68577,3,Uttar Pradesh,6/2/2016 16:26,Standard Class,558,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,18.35910034,-66.07790375,Bangalore,12/17/2015 13:31,60096,4,Karnataka,12/19/2015 13:31,Standard Class,604,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Consumer,18.35910034,-66.07790375,Bangalore,12/17/2015 13:31,60097,1,Karnataka,12/19/2015 13:31,Standard Class,604,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Corporate,29.77217293,-95.18963623,Fatehpur,11/15/2015 23:43,54653,1,Rajastan,11/19/2015 23:43,Standard Class,619,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,29.77217293,-95.18963623,Fatehpur,11/15/2015 23:43,54652,1,Rajastan,11/19/2015 23:43,Standard Class,619,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,29.77217293,-95.18963623,Fatehpur,11/15/2015 23:43,54651,3,Rajastan,11/19/2015 23:43,Standard Class,619,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,29.77217293,-95.18963623,Fatehpur,11/15/2015 23:43,54650,5,Rajastan,11/19/2015 23:43,Standard Class,619,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Shipping canceled,Consumer,18.35900497,-66.07785797,Jhansi,3/3/2016 22:42,73354,1,Uttar Pradesh,6/3/2016 22:42,Standard Class,620,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Shipping canceled,Consumer,18.35900497,-66.07785797,Jhansi,3/3/2016 22:42,73355,2,Uttar Pradesh,6/3/2016 22:42,Standard Class,620,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Shipping canceled,Consumer,18.35900497,-66.07785797,Jhansi,3/3/2016 22:42,73356,4,Uttar Pradesh,6/3/2016 22:42,Standard Class,620,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Shipping canceled,Consumer,18.35900497,-66.07785797,Jhansi,3/3/2016 22:42,73353,1,Uttar Pradesh,6/3/2016 22:42,Standard Class,620,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Corporate,18.35909081,-66.07790375,Srinagar,10/3/2016 6:23,74437,3,Jammu y Cachemira,12/3/2016 6:23,First Class,622,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Corporate,18.35909081,-66.07790375,Srinagar,10/3/2016 6:23,74438,3,Jammu y Cachemira,12/3/2016 6:23,First Class,622,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Home Office,33.94857025,-117.4247208,Tiruchchirappalli,2/23/2016 3:16,71703,1,Tamil Nadu,2/25/2016 3:16,First Class,634,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,1,Late delivery,Home Office,33.94857025,-117.4247208,Tiruchchirappalli,2/23/2016 3:16,71700,1,Tamil Nadu,2/25/2016 3:16,First Class,634,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Home Office,33.94857025,-117.4247208,Tiruchchirappalli,2/23/2016 3:16,71702,2,Tamil Nadu,2/25/2016 3:16,First Class,634,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Home Office,33.94857025,-117.4247208,Tiruchchirappalli,2/23/2016 3:16,71701,3,Tamil Nadu,2/25/2016 3:16,First Class,634,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Home Office,33.94857025,-117.4247208,Tiruchchirappalli,2/23/2016 3:16,71699,2,Tamil Nadu,2/25/2016 3:16,First Class,634,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Home Office,18.35911751,-66.07787323,Chandigarh,10/2/2016 22:01,69618,3,Chandigarh,2/14/2016 22:01,Standard Class,644,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Home Office,18.35911751,-66.07787323,Chandigarh,10/2/2016 22:01,69617,1,Chandigarh,2/14/2016 22:01,Standard Class,644,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Home Office,29.51066399,-98.54441071,Solapur,5/11/2015 13:56,52846,1,Maharashtra,11/11/2015 13:56,Standard Class,664,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Home Office,29.51066399,-98.54441071,Solapur,5/11/2015 13:56,52844,1,Maharashtra,11/11/2015 13:56,Standard Class,664,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Home Office,29.51066399,-98.54441071,Solapur,5/11/2015 13:56,52848,3,Maharashtra,11/11/2015 13:56,Standard Class,664,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Home Office,29.51066399,-98.54441071,Solapur,5/11/2015 13:56,52845,1,Maharashtra,11/11/2015 13:56,Standard Class,664,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Home Office,29.51066399,-98.54441071,Solapur,5/11/2015 13:56,52847,1,Maharashtra,11/11/2015 13:56,Standard Class,664,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Corporate,18.24757767,-66.02545929,Visakhapatnam,12/12/2015 8:27,59203,1,Andhra Pradesh,12/14/2015 8:27,First Class,670,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Corporate,18.24757767,-66.02545929,Visakhapatnam,12/12/2015 8:27,59200,3,Andhra Pradesh,12/14/2015 8:27,First Class,670,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Corporate,18.24757767,-66.02545929,Visakhapatnam,12/12/2015 8:27,59201,3,Andhra Pradesh,12/14/2015 8:27,First Class,670,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Corporate,18.24757767,-66.02545929,Visakhapatnam,12/12/2015 8:27,59202,5,Andhra Pradesh,12/14/2015 8:27,First Class,670,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,25.91908455,-97.47012329,Saharanpur,2/23/2016 19:44,71814,1,Uttar Pradesh,2/25/2016 19:44,First Class,674,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,25.91908455,-97.47012329,Saharanpur,2/23/2016 19:44,71813,4,Uttar Pradesh,2/25/2016 19:44,First Class,674,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,1,Late delivery,Consumer,25.91908455,-97.47012329,Saharanpur,2/23/2016 19:44,71812,4,Uttar Pradesh,2/25/2016 19:44,First Class,674,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,25.91908455,-97.47012329,Saharanpur,2/23/2016 19:44,71815,5,Uttar Pradesh,2/25/2016 19:44,First Class,674,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,25.91908455,-97.47012329,Saharanpur,2/23/2016 19:44,71816,5,Uttar Pradesh,2/25/2016 19:44,First Class,674,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Corporate,42.6516571,-83.60984039,Ludhiana,7/1/2016 0:21,63665,1,Punyab,10/1/2016 0:21,Standard Class,684,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Corporate,42.6516571,-83.60984039,Ludhiana,7/1/2016 0:21,63666,2,Punyab,10/1/2016 0:21,Standard Class,684,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,2,Shipping on time,Home Office,32.90361786,-117.0988388,Chennai,12/17/2015 1:15,60036,5,Tamil Nadu,12/19/2015 1:15,Second Class,686,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Home Office,32.90361786,-117.0988388,Chennai,12/17/2015 1:15,60034,1,Tamil Nadu,12/19/2015 1:15,Second Class,686,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Home Office,32.90361786,-117.0988388,Chennai,12/17/2015 1:15,60035,1,Tamil Nadu,12/19/2015 1:15,Second Class,686,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Home Office,32.90361786,-117.0988388,Chennai,12/17/2015 1:15,60032,1,Tamil Nadu,12/19/2015 1:15,Second Class,686,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Home Office,32.90361786,-117.0988388,Chennai,12/17/2015 1:15,60033,2,Tamil Nadu,12/19/2015 1:15,Second Class,686,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,40.74655533,-73.87952423,Patna,11/17/2015 0:36,54841,1,Bihar,11/22/2015 0:36,Standard Class,694,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
5,4,Late delivery,Consumer,40.74655533,-73.87952423,Patna,11/17/2015 0:36,54839,1,Bihar,11/22/2015 0:36,Standard Class,694,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
5,4,Late delivery,Consumer,40.74655533,-73.87952423,Patna,11/17/2015 0:36,54840,5,Bihar,11/22/2015 0:36,Standard Class,694,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Shipping canceled,Consumer,32.69543076,-117.0414734,Ludhiana,1/30/2016 20:49,67778,1,Punyab,1/2/2016 20:49,Standard Class,700,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,4,Shipping canceled,Consumer,32.69543076,-117.0414734,Ludhiana,1/30/2016 20:49,67782,1,Punyab,1/2/2016 20:49,Standard Class,700,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,4,Shipping canceled,Consumer,32.69543076,-117.0414734,Ludhiana,1/30/2016 20:49,67779,1,Punyab,1/2/2016 20:49,Standard Class,700,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Shipping canceled,Consumer,32.69543076,-117.0414734,Ludhiana,1/30/2016 20:49,67780,3,Punyab,1/2/2016 20:49,Standard Class,700,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Shipping canceled,Consumer,32.69543076,-117.0414734,Ludhiana,1/30/2016 20:49,67781,1,Punyab,1/2/2016 20:49,Standard Class,700,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,44.07210541,-12.13232708,Kanpur,2/14/2016 5:54,70143,1,Uttar Pradesh,2/16/2016 5:54,Standard Class,702,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,44.07210541,-12.13232708,Kanpur,2/14/2016 5:54,70145,3,Uttar Pradesh,2/16/2016 5:54,Standard Class,702,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Corporate,44.07210541,-12.13232708,Kanpur,2/14/2016 5:54,70144,1,Uttar Pradesh,2/16/2016 5:54,Standard Class,702,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,44.07210541,-12.13232708,Kanpur,2/14/2016 5:54,70142,1,Uttar Pradesh,2/16/2016 5:54,Standard Class,702,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,2,Late delivery,Consumer,42.52603149,-90.68370056,Dewas,4/1/2016 12:47,63262,1,Madhya Pradesh,7/1/2016 12:47,Second Class,715,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
3,2,Late delivery,Consumer,42.52603149,-90.68370056,Dewas,4/1/2016 12:47,63263,1,Madhya Pradesh,7/1/2016 12:47,Second Class,715,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
3,2,Late delivery,Consumer,42.52603149,-90.68370056,Dewas,4/1/2016 12:47,63264,4,Madhya Pradesh,7/1/2016 12:47,Second Class,715,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Home Office,18.25021553,-66.07617188,Kanpur,10/25/2015 12:01,50878,1,Uttar Pradesh,10/27/2015 12:01,Standard Class,716,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Home Office,18.25021553,-66.07617188,Kanpur,10/25/2015 12:01,50879,1,Uttar Pradesh,10/27/2015 12:01,Standard Class,716,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Home Office,18.25021553,-66.07617188,Kanpur,10/25/2015 12:01,50880,1,Uttar Pradesh,10/27/2015 12:01,Standard Class,716,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Consumer,34.03364945,-118.144371,Kanpur,1/1/2016 15:04,62760,1,Uttar Pradesh,5/1/2016 15:04,Standard Class,737,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Consumer,34.03364945,-118.144371,Kanpur,1/1/2016 15:04,62759,1,Uttar Pradesh,5/1/2016 15:04,Standard Class,737,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Consumer,34.03364945,-118.144371,Kanpur,1/1/2016 15:04,62758,3,Uttar Pradesh,5/1/2016 15:04,Standard Class,737,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Consumer,34.03364945,-118.144371,Kanpur,1/1/2016 15:04,62761,2,Uttar Pradesh,5/1/2016 15:04,Standard Class,737,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Consumer,18.22582817,-66.04576111,Ajmer,12/18/2015 5:17,60203,1,Rajastan,12/20/2015 5:17,Standard Class,758,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,18.22582817,-66.04576111,Ajmer,12/18/2015 5:17,60204,1,Rajastan,12/20/2015 5:17,Standard Class,758,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,18.22582817,-66.04576111,Ajmer,12/18/2015 5:17,60205,5,Rajastan,12/20/2015 5:17,Standard Class,758,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,33.91519928,-118.3710251,Nizamabad,6/12/2015 0:45,58160,4,Telangana,8/12/2015 0:45,Second Class,759,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,2,Shipping on time,Consumer,33.91519928,-118.3710251,Nizamabad,6/12/2015 0:45,58162,1,Telangana,8/12/2015 0:45,Second Class,759,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,2,Shipping on time,Consumer,33.91519928,-118.3710251,Nizamabad,6/12/2015 0:45,58161,1,Telangana,8/12/2015 0:45,Second Class,759,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
